curp,desviacion_patrimonio,red_flag_desviacion,prop,red_flag_lib_fin
PÁBA760112MPUZHX03,0.01289225632483154,FALSE,43.607315898880415,FALSE
GÁMC760915HAGLNR01,0.012891117007246114,FALSE,41.87153953483337,FALSE
ALMJ751104MAGMNS07,0.012888322806402104,FALSE,49.83909064184223,FALSE
KAMR730601MVZRNS04,0.012884455821479544,FALSE,1.8700978458139352,FALSE
MUPH740006MPUNCM03,0.012874491950985022,FALSE,0,FALSE
MEAE700021MPUNÑS02,0.012873225287703854,FALSE,55.53543013120312,FALSE
BATC850018HDFRRR05,0.012870762347837253,FALSE,53.62523402756767,FALSE
TABE720113MVZPRL07,0.012866917683239614,FALSE,57.53646865032734,FALSE
MERV751110HDFDCN06,0.012858307963956445,FALSE,0,FALSE
BUGL761105HVZRRS04,0.01285681422634809,FALSE,3.9136808790158844,FALSE
CAOB761125MSNBTN01,0.012855988106444593,FALSE,40.33028510838637,FALSE
ALRJ750025MAGMZS08,0.012855201885894084,FALSE,0,FALSE
SAEN750310MDFCPM04,0.01284520492143714,FALSE,50.873848003710584,FALSE
ONPJ750912HPUTLS03,0.012844663770050542,FALSE,67.62289168622262,TRUE
QUGL880420HAGZLZ06,0.012818195606374407,FALSE,35.76053422651026,FALSE
MACH860026HAGRHG04,0.01281600355009032,FALSE,59.04187070335886,FALSE
CEKS890427HDFDNL09,0.012813499105981946,FALSE,65.45893187497208,TRUE
TÓSA780604MDFRRL05,0.012804658472877576,FALSE,42.72444595464081,FALSE
URUA810312HPURBD08,0.012792085874964802,FALSE,62.305474126588614,TRUE
BEQR830016MAGCÑN09,0.012789457191791908,FALSE,8.541456393214576,FALSE
TEDJ821114MSNRVS09,0.01278752711562855,FALSE,5.582292303918527,FALSE
TEDJ821114MSNRVS09,0.012786096192866813,FALSE,5.582292303918527,FALSE
TOMG781123MDFLNB02,0.012782307238855713,FALSE,41.95284066839394,FALSE
MAVM790818HSNRNR08,0.012777627345486483,FALSE,44.13596942172204,FALSE
RIAE810016MAGNRM05,0.012777316444110516,FALSE,7.596849492649992,FALSE
BEOM840314HDFRSR07,0.012776228734539914,FALSE,8.401939447864564,FALSE
BÉPC820425MSNTDL09,0.012774716170966304,FALSE,6.451007070845969,FALSE
GRAM890001MAGRNG09,0.01276643932399741,FALSE,51.062893894870335,FALSE
SOZC720427MPULPL08,0.012765739068602722,FALSE,0,FALSE
YABB780904MSNMDN09,0.012758189807327881,FALSE,60.7444131436815,TRUE
GOMM870114MVZLTR03,0.012755006006702133,FALSE,50.487361224858304,FALSE
MEKJ791006HPURZS03,0.012751852650656722,FALSE,52.7372161565345,FALSE
MUAI820724MSNRRC03,0.012749347639710177,FALSE,55.28255596862295,FALSE
QURM730507MSNNNG09,0.012747458149576719,FALSE,50.80901975611133,FALSE
RAPC781112HAGNRR04,0.01273987255486769,FALSE,24.520536756379162,FALSE
DEBM840510HSNLHR03,0.012739113987465404,FALSE,0,FALSE
MAHY730810HSNYRR07,0.012738022340853071,FALSE,5.378444503844552,FALSE
RÍON730324MPUSLT07,0.012737304676567446,FALSE,0,FALSE
ARMA761001HDFRRL07,0.012734180071394216,FALSE,24.809228182656117,FALSE
FEAE800619MDFRLS06,0.012734018770010807,FALSE,7.9453720897980995,FALSE
SAVR780115MSNLNM02,0.012729431437560572,FALSE,60.483973672945204,TRUE
LUGM880903HSNCMX07,0.012724358432419135,FALSE,37.22704961928365,FALSE
SULL720204MVZRMS02,0.012715596287603466,FALSE,29.41858133748698,FALSE
POBN770502MAGRÑR08,0.012712845306707547,FALSE,0,FALSE
PAAP820211MAGDGB07,0.012712129751393325,FALSE,0,FALSE
ARBA800020HPUGSN02,0.012710535155092522,FALSE,32.997329338118426,FALSE
HADB711020MAGRLR04,0.012702532769693542,FALSE,62.07534009099407,TRUE
ANME740805HAGGRT01,0.012691929294868688,FALSE,3.5149009970020217,FALSE
HIMK880227HSNDNV08,0.012686130035840714,FALSE,34.44124450538098,FALSE
VIMP700006HDFLNB08,0.012682722362652318,FALSE,55.076184129220735,FALSE
ZABC870814MVZPRM09,0.01268091768625458,FALSE,82.2580913033862,TRUE
CAON720020HSNVNR06,0.01267427782158325,FALSE,35.38935858102549,FALSE
SAZM840814MSNLMY04,0.01267020583426335,FALSE,63.54306160239086,TRUE
BODA700121MPURLT02,0.01266247012229913,FALSE,3.431702200194058,FALSE
ULPM740319HVZLRR01,0.0126579939376759,FALSE,52.868471989876895,FALSE
ADCA841108MSNMDD06,0.012657506755593835,FALSE,0,FALSE
MOBG720019HPUNTL08,0.012656986516871247,FALSE,59.62992873799301,FALSE
TAKV710225HVZFDR01,0.012653762190320545,FALSE,49.77079294968491,FALSE
BAAC720723MVZLRR06,0.012647993545591046,FALSE,34.40149944663132,FALSE
BUZO860004MSNNVT04,0.012638790406172254,FALSE,8.045581886382939,FALSE
HUPE710927MAGXRN04,0.012637824397600833,FALSE,9.996354245103735,FALSE
BAVA810424HAGRLC08,0.012632704671622058,FALSE,66.01680270276395,TRUE
BRCR840703MPURNN05,0.012631128238064624,FALSE,0,FALSE
AROE801114MDFVRN09,0.012629667914660171,FALSE,3.6392074873331115,FALSE
OLHS770717HDFVRN04,0.012617463023805007,FALSE,29.68251601012744,FALSE
ALOD800420MVZCTN07,0.012617021259457325,FALSE,49.19830410046851,FALSE
QUZR821018HAGNMS08,0.012613104215885141,FALSE,0,FALSE
FARD811127MSNJCG02,0.012609636428926723,FALSE,41.78133697704522,FALSE
RODL780112HPULLZ03,0.012606950565933018,FALSE,0,FALSE
OLMI790324MPUVSC03,0.012592891166974395,FALSE,51.71759843972516,FALSE
MOLR840523HPUNRQ05,0.012577856797573275,FALSE,47.30514597559009,FALSE
SAKJ850311HAGLML02,0.012576201282647295,FALSE,0,FALSE
GAGM740225MAGMNL09,0.0125723360926913,FALSE,36.540872935538246,FALSE
POPC850306MPURRR08,0.012568272227627107,FALSE,7.403729088639201,FALSE
CABB850512HDFRRR07,0.012566083602870759,FALSE,10.177022497059038,FALSE
ALCJ731012MVZVRR08,0.01256231229799818,FALSE,6.748476686574095,FALSE
PEVJ890324MSNRRC02,0.012561200617432874,FALSE,0,FALSE
AGSC710823HVZSZR09,0.012559569833089167,FALSE,51.678113266122864,FALSE
ADCL860208HSNMLS05,0.012554528875348591,FALSE,63.3124410031751,TRUE
CAAC810325HSNNMR06,0.01255422792931443,FALSE,30.40385866539327,FALSE
SACM840510HSNNVR03,0.012551285449890882,FALSE,4.911425902864259,FALSE
CEQM790520HSNDNR06,0.01254394147687534,FALSE,64.04426065459391,TRUE
XIRA780805HSNCY 05,0.012543802514428928,FALSE,33.81450792652676,FALSE
ALNV760301HDFNVN06,0.01254357840385864,FALSE,0,FALSE
HOTA790715HAGLRF07,0.012524785116614548,FALSE,4.135217550248519,FALSE
"NAGI820122HVZVVN02",0.012522096410716565,FALSE,71.40170592134409,TRUE
FUVP730426HSNNRB03,0.012513786169610365,FALSE,55.713514292418765,FALSE
LEBB740516MAGLRR05,0.01251276639938989,FALSE,33.22123401059968,FALSE
MEAS870820MAGDNS06,0.01251263063023062,FALSE,29.295682153973985,FALSE
ZEQR791111MVZLZC04,0.012501917678089877,FALSE,59.0609438775317,FALSE
LEMA870024MSNBNS08,0.012493047816266426,FALSE,59.79695160695412,FALSE
ALOD800420MVZCTN07,0.012488721135273356,FALSE,49.19830410046851,FALSE
REAL790019MPUYGZ04,0.012486225201576759,FALSE,8.957215941065124,FALSE
MOCR760405MSNNSQ04,0.012481403356283121,FALSE,65.26100108270761,TRUE
MALE760510HAGRVR09,0.012480305913544385,FALSE,32.87798273016191,FALSE
RORC811024MPUDMC02,0.012475263385162692,FALSE,53.85406872517657,FALSE
HEQL880123MAGRVL08,0.012466753547513313,FALSE,66.15348541558683,TRUE
PABF750705HPUDNR09,0.012466293402649088,FALSE,5.719086436191806,FALSE
GÁSG850320MDFLNN06,0.01246184169401398,FALSE,45.529359840406784,FALSE
HEAC861110HVZNYS06,0.012454203828032001,FALSE,48.051837660381416,FALSE
DEKM760004HVZLPR03,0.012450944408368364,FALSE,0,FALSE
TECA700801MVZJRX06,0.012447157771579901,FALSE,54.89216362558946,FALSE
PEMS791003MVZÑLL05,0.012445432019329695,FALSE,31.795337058761746,FALSE
PIOM840721HPUNSR05,0.01244525530459234,FALSE,0,FALSE
SEDA730213MPURLT06,0.012442152465416205,FALSE,5.844821191177442,FALSE
KOSM740308HDFRCN05,0.012441081004090148,FALSE,80.92763878332168,TRUE
ZABR721124MSNVÑS05,0.012439675030232304,FALSE,42.230857183429166,FALSE
BETF780902HSNRRR08,0.012436990334585712,FALSE,44.10706829989573,FALSE
CAEY770706HAGRCM08,0.012431283749554312,FALSE,42.345423084933856,FALSE
GUAM820814HVZTNR08,0.012431244099580376,FALSE,5.638203386924718,FALSE
RODA850707HDFMÑC06,0.012418800327191963,FALSE,35.881094732990846,FALSE
MIMS891007HAGRSN08,0.012411183347364588,FALSE,1.9296498538589146,FALSE
ROQM830227HSNQNR07,0.012409242497999016,FALSE,7.743406449928189,FALSE
GATY800107MAGRMR02,0.012408546403052799,FALSE,4.577012139844705,FALSE
ARLL800305MDFMRS05,0.012408459978042418,FALSE,60.036076905237316,TRUE
HECE860811MVZRRT09,0.012406387072670794,FALSE,33.64082696231847,FALSE
ALLI750620MSNCRN01,0.012402264424479541,FALSE,58.37658756141908,FALSE
ZACS850522MVZMRN01,0.012399127383410263,FALSE,6.775437448160769,FALSE
CAJA780006MAGLM 02,0.012392001803534983,FALSE,58.449123357202176,FALSE
CAVD720619HSNMLN09,0.012390998387814406,FALSE,25.789367128145646,FALSE
ANMC880413HSNGLR03,0.012380783899517672,FALSE,3.451235334305572,FALSE
KATJ890527MPURJQ09,0.012378360137530455,FALSE,50.421437579851634,FALSE
VEVM870014HVZGLG07,0.012370108533190458,FALSE,52.831602261198846,FALSE
ROAM830303MAGJYR01,0.012367720897744894,FALSE,50.33511356044761,FALSE
COEL720025HVZRTC03,0.012361508983774949,FALSE,5.026808642293611,FALSE
KAFH750617MDFRRR04,0.012357454186013033,FALSE,72.28864100224084,TRUE
VARK831123HSNLDM04,0.012350337055697625,FALSE,51.651699654151905,FALSE
OJZS850014MVZDPN01,0.01234664930482902,FALSE,64.64753885540392,TRUE
MAFL740015MSNRRZ07,0.012339823344535346,FALSE,45.527403277072246,FALSE
KADA821016MVZNLT02,0.012339758522304466,FALSE,8.176089332844311,FALSE
REAR700711MVZSMS01,0.012328514140060842,FALSE,79.58227322923423,TRUE
YÁVC700106HVZÑLL01,0.012328080612992898,FALSE,0,FALSE
YBOG750417MDFBDR07,0.012323638504824702,FALSE,39.066680928716636,FALSE
CACI851108HPUNDC05,0.012315573424565284,FALSE,40.396494466713975,FALSE
QUTM831115MDFNMR05,0.01231367542583866,FALSE,37.32907311690199,FALSE
VIVM740225MDFLLR04,0.012311628827244655,FALSE,7.079718181914208,FALSE
KADK711101HDFRLM04,0.012291919478743375,FALSE,0,FALSE
CAOV870911MPUMTL06,0.012290955127538776,FALSE,0,FALSE
ARTJ800821MAGLJS07,0.012288091342639286,FALSE,0,FALSE
CAVE770727HAGSLC09,0.012287470278775503,FALSE,2.40687883751769,FALSE
YUGM890220MAGNZR02,0.01228520307631874,FALSE,44.966444040018395,FALSE
DUVS820413MAGÑRR05,0.012278456571645358,FALSE,6.24515965547435,FALSE
CAEM760318HDFLCR07,0.01227594472517628,FALSE,34.720917902798845,FALSE
VAAX710026HVZNMM05,0.012274521585399599,FALSE,9.701622715475203,FALSE
APAA710920MAGRVundefined08,0.01226784009791336,FALSE,34.77680820284787,FALSE
GICV880127HDFLDC07,0.012267294564287098,FALSE,31.824356818794133,FALSE
QURJ811102MDFNQZ02,0.01225994159602394,FALSE,68.16001965083994,TRUE
ESQL800109HSNPÑR01,0.012249035021340232,FALSE,54.46941283031384,FALSE
PRSL820310HPURNS09,0.012244297998398112,FALSE,61.968158821154,TRUE
MESE791108HSNDLZ04,0.012242324762923492,FALSE,8.99583444346525,FALSE
SOBC760321MSNLRN02,0.012242058920889545,FALSE,4.706799845269673,FALSE
ULAJ790213MPULNR05,0.01224190239580157,FALSE,11.951666606745523,FALSE
SOTE760811HPUTJT08,0.012232520360104637,FALSE,5.342045693452978,FALSE
ALYB890416MPUMNN04,0.012231021044899227,FALSE,72.73363371888736,TRUE
SAOY800527MAGLTL03,0.012226230488648827,FALSE,6.0432893429312395,FALSE
KIPC841005MVZNLL05,0.012217024706734662,FALSE,67.3282103260338,TRUE
VINA881109MVZGÑF03,0.012215791175050736,FALSE,4.08599756271198,FALSE
ARPL720916MAGRZL04,0.012215764314582203,FALSE,71.85810007308154,TRUE
VAKM841116HPULNN01,0.012214912742811328,FALSE,36.53967050603392,FALSE
ESQT790522MVZQÑD06,0.012211318580681026,FALSE,70.57109652652258,TRUE
PEDA730214MPUDL 01,0.012205288260521105,FALSE,6.0848632974316486,FALSE
ZASM820917HVZMLR05,0.012203806247966957,FALSE,54.1569028036842,FALSE
LLPJ800015MDFLCM04,0.012203570839658855,FALSE,81.34320289880388,TRUE
ADLE700123MVZMPS03,0.01219863744104151,FALSE,48.722449634606,FALSE
DUYA810624HSNRBX09,0.012193768732941116,FALSE,35.77899625922512,FALSE
ESTR791127HAGCMN02,0.012187023123898796,FALSE,9.276752406567441,FALSE
XAEJ700326MDFCQL04,0.012186470163518157,FALSE,4.1519769858945805,FALSE
BADM811111HPURZR04,0.012185136544490258,FALSE,3.7936892006551037,FALSE
CODD790906HAGRLL01,0.012177937359340545,FALSE,9.794656719127572,FALSE
SOGÓ711116HSNLLC01,0.01216155332170054,FALSE,42.518380575764596,FALSE
DENE780827HSNLÑR03,0.012156916747712779,FALSE,0,FALSE
ZAML850414MPUMNR03,0.012156032315219521,FALSE,25.250349774179174,FALSE
ORJS880411MVZTRR01,0.01215231962590699,FALSE,34.65036391682759,FALSE
CRGM850322HPURTR01,0.012146309145139884,FALSE,5.173498820347566,FALSE
MABN820125MAGTTM08,0.012140919778253127,FALSE,74.61874221659505,TRUE
FLVB760518HSNLRR09,0.012134109446565657,FALSE,3.472768229166667,FALSE
LECM800927HPULSL06,0.012132015500250243,FALSE,21.309947247225,FALSE
BABC890207HVZRZR03,0.0121308321190515,FALSE,36.179885156372954,FALSE
OJPL830527HVZDLR04,0.01212269477999095,FALSE,4.893718815544352,FALSE
MOCT781108MAGNSD04,0.012113491189924216,FALSE,4.247893206605959,FALSE
ÁVVE760127MDFLLT04,0.012112743674433138,FALSE,38.11153183598489,FALSE
KABA800403HAGMÑC02,0.012110278950442437,FALSE,0,FALSE
ESAR710016HDFPMM05,0.012106349717777062,FALSE,0,FALSE
GABN790322MAGYNM08,0.012103812439601241,FALSE,34.87515201518147,FALSE
GRAJ860617MSNRRL05,0.012102990701768186,FALSE,0,FALSE
OLHL760803MVZVLS02,0.0121010715244135,FALSE,2.475019866995692,FALSE
BEMV740026HDFCRC03,0.012098481002197627,FALSE,50.77063937042379,FALSE
BALJ810805HSNLMS07,0.01209800358972475,FALSE,82.39644750847712,TRUE
BEBP710927HDFNRB04,0.012094857080034936,FALSE,40.05932608007566,FALSE
SAME740312HAGRDR03,0.01209164082104852,FALSE,6.635963683237124,FALSE
NÚPA800025MVZÑRX04,0.012081040415450422,FALSE,37.693519624174,FALSE
ACBF881003HDFVRR01,0.012080461650602174,FALSE,3.1796877041042926,FALSE
BADC810711MVZC L07,0.012079541009026924,FALSE,59.15646206134212,FALSE
KAAU860704MDFNÑL07,0.012072873076715198,FALSE,37.83131585869851,FALSE
BUOK870309HSNNRM08,0.012070426067415044,FALSE,4.207549813692055,FALSE
BARV890905MAGCYC03,0.01206159338712894,FALSE,47.79748550352668,FALSE
COBJ780311HPURZV09,0.012049156628787664,FALSE,63.43365441849367,TRUE
SASH761004HSNLZG01,0.012033240361142493,FALSE,3.4755093952534155,FALSE
XAPT750204HSNRBR05,0.012027135291455918,FALSE,5.759593792267333,FALSE
VIPL760117MDFLRN07,0.012024909168668526,FALSE,0,FALSE
ORDC891103HSNNLN02,0.012023644555533574,FALSE,31.95657112897588,FALSE
COPM830603MDFLRG02,0.0120222579518616,FALSE,49.266755118516656,FALSE
COSL760111MPUVNS08,0.012014802686917589,FALSE,6.752443907176946,FALSE
MISF850316MPURTD09,0.0120136057819591,FALSE,77.53838806933955,TRUE
BUEA880710HSNSPN06,0.012012222443470982,FALSE,48.91249671874593,FALSE
LUHU760602MDFCLL01,0.01200627412381892,FALSE,50.06650264333742,FALSE
ADVL880902MDFMLZ03,0.011990726282109903,FALSE,3.2676966666666667,FALSE
RADR831104HAGM G09,0.011989866265295848,FALSE,40.8898890903496,FALSE
CADM810718HSNSZR09,0.011988074726458771,FALSE,79.39819135718196,TRUE
DEOA790825MAGLRD01,0.011979898304088127,FALSE,59.24141896587795,FALSE
VECM860401MSNLRG01,0.011978267881394422,FALSE,7.245122253925421,FALSE
LEPD880203MSNYRV05,0.011971801770126632,FALSE,55.309407754933694,FALSE
ESMS851025HDFCLN05,0.011971640701413247,FALSE,58.69882551837414,FALSE
CALM890924MSNLYR02,0.011970782759001743,FALSE,39.77602539249642,FALSE
DUFE800023HSNRLC05,0.01196965544926522,FALSE,43.116015663744946,FALSE
GAVA770718HAGRLC08,0.011968527008899246,FALSE,52.18530132899502,FALSE
SOMG761026HVZLLR04,0.011965878108067316,FALSE,4.1986083333333335,FALSE
NOCM780322MDFRLN08,0.011956073764056033,FALSE,46.87043563611213,FALSE
MAKI830324MSNYMB05,0.011954855449291186,FALSE,6.043468723221936,FALSE
PELA790813HSNLLJ03,0.011948130154266653,FALSE,58.80032461231126,FALSE
BUZO860004MSNNVT04,0.011947535298809481,FALSE,8.045581886382939,FALSE
KABO820719HDFRRT03,0.011944310428952725,FALSE,7.103081250707454,FALSE
MEÑN760614MAGLÑT03,0.01194188353662827,FALSE,6.239748351031935,FALSE
MOCA780012MPUNRN09,0.011940273224860394,FALSE,6.008380914396071,FALSE
BRJG750821HAGRMR06,0.011938702062456279,FALSE,28.087735089078233,FALSE
RÍVJ890227HSNSLS09,0.011936135629176742,FALSE,6.776437909805964,FALSE
MAQÁ800825MSNRVG09,0.011922166190422799,FALSE,3.670678832479513,FALSE
MOAB890509MDFNMR08,0.011915561011198828,FALSE,54.57422692724044,FALSE
CHOS720722MDFHDL07,0.011912035051099338,FALSE,6.776941088468701,FALSE
MAPE720722HAGGRundefined01,0.01190771173132293,FALSE,21.075838234254842,FALSE
ENVN700803MDFRLC03,0.011906123907320803,FALSE,47.059060154415896,FALSE
TOCS860724MDFVNL03,0.011891894085818536,FALSE,56.382015467973986,FALSE
MANL801024HVZLZR06,0.01189148206019691,FALSE,9.5889811922286885,FALSE
CASB701122MAGRRN06,0.011879430065145587,FALSE,43.57121400181247,FALSE
GODB740008HAGDMR08,0.011878626069321736,FALSE,72.74229087759704,TRUE
TAKR820920MSNMNS01,0.011875808136638282,FALSE,37.768398978960505,FALSE
MUSM880027HVZRLR03,0.011871389502168398,FALSE,59.96474360504626,FALSE
COAC700602HAGRNR08,0.011870568180593934,FALSE,82.54106958626208,TRUE
LOMP740021MPUNÑL09,0.011868849380799386,FALSE,34.28902493558851,FALSE
DEBL861122HSNLLS06,0.011859617025085157,FALSE,48.14121252109136,FALSE
OJZS850014MVZDPN01,0.0118476468397998,FALSE,64.64753885540392,TRUE
KYML770007MSNYDL08,0.011844916977411798,FALSE,4.178648194114684,FALSE
ESCH880319MPUTMG04,0.01184193508890385,FALSE,64.9265516020136,TRUE
VIAR720106HPULDN04,0.011834341989078635,FALSE,45.76047980153369,FALSE
XEMY700215MAGNYR08,0.011830374229079652,FALSE,29.88006411369569,FALSE
SAQD841019HSNLNB04,0.011824278519723582,FALSE,5.310665826492081,FALSE
DEBE870114HDFLSR03,0.011815879475667184,FALSE,0,FALSE
KYMC860722MPUYNR04,0.011802788349475842,FALSE,44.36761568970368,FALSE
KACF870317HVZNSR04,0.011801637020596435,FALSE,4.7974207159909446,FALSE
LORP740516MPUYNT06,0.011799591780163161,FALSE,48.27527305549139,FALSE
GARM890101MAGMSN05,0.01179933879241142,FALSE,58.639650982115626,FALSE
BÁAB880701HSNZYR05,0.0117924265044603,FALSE,64.79389770116514,TRUE
DERM720804MPU DN01,0.0117910485414424,FALSE,46.02077929615576,FALSE
XAOJ720004HAGRVS03,0.01178724097815069,FALSE,37.83159483386198,FALSE
VEVG880907HAGRLL03,0.01177996910855341,FALSE,30.037755216052748,FALSE
PAKE880908HSNZNM02,0.01177902440381729,FALSE,22.644943967712862,FALSE
CAML810005MAGRTZ03,0.011778163870073487,FALSE,12.245304519182765,FALSE
MAUJ811027HAGTBL05,0.011771499654279448,FALSE,73.8789865011672,TRUE
SAZM840814MSNLMY04,0.011769498920333412,FALSE,63.54306160239086,TRUE
ADAJ870425HAGMML03,0.011765262130876298,FALSE,76.45337624860896,TRUE
ACCA710224MAGÑHS05,0.01176064297855009,FALSE,82.12638670130896,TRUE
CAKA790508HPURNJ06,0.011752129536279736,FALSE,47.85964878458388,FALSE
AMRA720614MVZDMR09,0.011749143623275681,FALSE,4.172387582881254,FALSE
ALCB760818MDFVNR09,0.0117449410788704,FALSE,45.95014606186587,FALSE
"NAKG810014MSNVNR04",0.011744748483243195,FALSE,2.322386625385145,FALSE
NILA770822MDFÑNN09,0.011741039149224171,FALSE,38.404568032460745,FALSE
PARA770227HVZDBB06,0.011737947101464044,FALSE,29.611491382947243,FALSE
MIVX840417HSNRGM02,0.01173637055739167,FALSE,56.08117730574293,FALSE
ABCR720008MSNRSB08,0.01173547958665552,FALSE,7.792934121202683,FALSE
VAQR830827HPULNF06,0.011723552878828238,FALSE,34.88829298379539,FALSE
LUGD811120MSNCLN01,0.011719571015830078,FALSE,75.82497062690575,TRUE
SARF700215MVZRMR06,0.011711467523849758,FALSE,71.94448295524617,TRUE
CAMM800616MAGMYR09,0.011707566114008399,FALSE,42.75745953709073,FALSE
FRVM810001MPURLN06,0.01169820536119135,FALSE,44.67099422148179,FALSE
COBG790118HAGLLL07,0.011693408341880202,FALSE,9.428588515230437,FALSE
SAOM870226HPUZVN07,0.011692960073296664,FALSE,7.218395772922514,FALSE
HIKS740404HDFNNN05,0.011692332958302198,FALSE,90.98458723717964,TRUE
ORAS801005MVZSYL06,0.01169008584486686,FALSE,74.15405237844743,TRUE
QUCM790514HSNÑNR01,0.011683471825459476,FALSE,8.002224676554118,FALSE
KOMG810311HAGNNL04,0.011680190801229494,FALSE,64.60973589185247,TRUE
MEHÁ890423MDFNRG03,0.011675747989722473,FALSE,43.16505667638425,FALSE
TÉMB850907MAGLNN07,0.011673476497013594,FALSE,6.8103135853829215,FALSE
VAMS720727HAGLNB03,0.011670753390273653,FALSE,0,FALSE
BELM880620MSNNLN07,0.011668407491109225,FALSE,29.745184580655575,FALSE
ELBL850802MAGZCL04,0.011665846861521643,FALSE,37.30027456012119,FALSE
MODE830306MVZRLN03,0.0116591596729593,FALSE,49.8200659785318,FALSE
ALSE840424HDFTDM09,0.011658064812965949,FALSE,0,FALSE
VIAG780516HSNLMB03,0.011653895687896147,FALSE,35.79658900695203,FALSE
CAEE750625HPUSTL04,0.011649792714331883,FALSE,5.772830886054104,FALSE
NEPN710108HDFVLC03,0.011646606303684769,FALSE,43.07459507859173,FALSE
VAFE880113HDFLNundefined07,0.011645982773343132,FALSE,0,FALSE
GACC750323HAGLMR03,0.011631504153100025,FALSE,57.7581300965141,FALSE
SEQM700707MVZRÑR07,0.011630366596619845,FALSE,4.493926012568532,FALSE
SABR840319MPUNRC06,0.011622989428602359,FALSE,7.1002710940172715,FALSE
QURL790223HAGNDL07,0.011614115713011637,FALSE,52.16510311902715,FALSE
OLRR720621HAGVMM06,0.011609352388587329,FALSE,4.227234933710964,FALSE
URCB750718HSNBNR05,0.011607748095808359,FALSE,6.934429942377988,FALSE
CODD790906HAGRLL01,0.011605022515322739,FALSE,9.794656719127572,FALSE
DUVS820413MAGÑRR05,0.011600738447043811,FALSE,6.24515965547435,FALSE
CEPC840906HAGNRR08,0.011595224817643402,FALSE,37.036580439773154,FALSE
ALAJ830425MVZNSR05,0.01158708129931972,FALSE,60.80485624393899,TRUE
MODÓ740626MSNNVC04,0.011586232142500033,FALSE,60.52696298497072,TRUE
MEKJ791006HPURZS03,0.011584372248165742,FALSE,52.7372161565345,FALSE
SOUA820413MVZTSR02,0.011584227953428384,FALSE,5.184310786993552,FALSE
ROCM780225HAGSSR07,0.011581901113204727,FALSE,1.9043809483514442,FALSE
ZAPE720420HPUBTM09,0.011575797596174525,FALSE,45.150197175402965,FALSE
LAZS820826MVZRMF02,0.011572749287222555,FALSE,71.8364621902808,TRUE
DEÁM870610MAGLLG05,0.011568807118186579,FALSE,4.486128831924528,FALSE
MAML790017MSNTNZ06,0.011568217594068807,FALSE,73.8581759099358,TRUE
GORJ770108HDFDSM08,0.011566793929653993,FALSE,6.998289731295954,FALSE
AGVM890814HDFYLR04,0.011565844064097719,FALSE,30.946936609846258,FALSE
GAAE801113MSNSML07,0.011558869181159743,FALSE,6.709343136719248,FALSE
MACL860220HDFYHC08,0.011553106223255344,FALSE,67.53542301587501,TRUE
BAQJ840621MSNRÑR04,0.011549692997056587,FALSE,37.916862696750435,FALSE
PÁZD831106MDFZMB02,0.011547589723829866,FALSE,60.896141252590105,TRUE
GAMG871004HSNRRD05,0.011545367733758088,FALSE,5.36086174138624,FALSE
BAPJ810609MAGTDS07,0.011543346348233141,FALSE,72.64000594320477,TRUE
VACA830505MPULRT05,0.011542320674530598,FALSE,3.536130191926263,FALSE
MAHL810010HAGTRS03,0.011538715921010495,FALSE,51.008695628069944,FALSE
VIGS750713HDFGRR03,0.011532841706841414,FALSE,6.015192840222867,FALSE
MERV751110HDFDCN06,0.011531977882747211,FALSE,0,FALSE
ARRM810615MAGÑYN07,0.011531419405595017,FALSE,24.12672446436496,FALSE
CAAM821126HPURSR06,0.01152761696454552,FALSE,59.65526052152938,FALSE
RATM810926MVZMRG01,0.011525019228584241,FALSE,78.7993000217469,TRUE
YABA810401MPUNRG06,0.01152255754317709,FALSE,48.38812078834577,FALSE
RÍLG700426HVZSVR02,0.011521794219264978,FALSE,23.04666895021389,FALSE
MOKA710222HPUNRT06,0.011519916716892276,FALSE,0,FALSE
BEKE800115MPUCNS09,0.011518035877438305,FALSE,44.54583269093819,FALSE
BRGL700301HVZRRS06,0.011517027702239365,FALSE,0,FALSE
ROSE780418MAGLNN09,0.011516968462200943,FALSE,65.89198248503664,TRUE
MAZL750210MVZSMZ01,0.011507218196240957,FALSE,37.69881705404692,FALSE
FERJ850906HPURSR01,0.011507049975738565,FALSE,4.194296624873859,FALSE
GÁGD830403MVZLRB09,0.011505961324026037,FALSE,66.58144793513543,TRUE
TICG720827HVZRDL08,0.01150564768084595,FALSE,0,FALSE
PERA841014HSNDG 02,0.011498640782958298,FALSE,29.160654172618752,FALSE
CACM800808HDFRRR01,0.011493053757311817,FALSE,61.919037085479474,TRUE
ANMC880413HSNGLR03,0.011490012643540607,FALSE,3.451235334305572,FALSE
MISR760306HAGRLN04,0.011488370757944268,FALSE,28.026449230109183,FALSE
SOBM890116MAGLSR04,0.011478301411203536,FALSE,0,FALSE
LELY710406MAGNVL09,0.011475318481239586,FALSE,7.67293722387653,FALSE
SEAV810224HDFGRC04,0.011467800025535897,FALSE,0,FALSE
SEMB820924HPURJR09,0.01146296850396521,FALSE,5.489690721649485,FALSE
OZRA850909MSNNSX01,0.011460742458785686,FALSE,42.67621659683562,FALSE
LERM790924HSNRSL06,0.011455478798601244,FALSE,44.926371900509224,FALSE
VAVA870427MDFLLD04,0.011455473409703187,FALSE,0,FALSE
MODL700202HSNJMS03,0.01145237483132722,FALSE,60.203282855545716,TRUE
